source,conditionName,url,alternativeName,overviewFile,treatmentFile,recoveryFile,,
NHS,Prostate problems,https://www.nhs.uk/conditions/prostate-problems/,Prostate problems,Prostate problems_overview.html,,,,
NHS,Prostatitis,https://www.nhs.uk/conditions/prostatitis/,Prostatitis,Prostatitis_overview.html,,,,
NHS,Psoriasis,https://www.nhs.uk/conditions/psoriasis/,Psoriasis,Psoriasis_overview.html,Psoriasis_treatment.html,https://www.nhs.uk/conditions/psoriasis/treatment/,,
NHS,Psoriatic arthritis,https://www.nhs.uk/conditions/psoriatic-arthritis/,Psoriatic arthritis,Psoriatic arthritis_overview.html,,,,
NHS,Psychiatry,https://www.nhs.uk/conditions/psychiatry/,Psychiatry,Psychiatry_overview.html,,,,
NHS,Psychosis,https://www.nhs.uk/conditions/psychosis/,Overview - Psychosis,Psychosis_overview.html,,,,
NHS,"Puberty (early or delayed), see Early or delayed puberty",https://www.nhs.uk/conditions/early-or-delayed-puberty/,Early or delayed puberty,"Puberty (early or delayed), see Early or delayed puberty_overview.html",,,,
NHS,Pubic lice,https://www.nhs.uk/conditions/pubic-lice/,Pubic lice,Pubic lice_overview.html,,,,
NHS,Pudendal neuralgia,https://www.nhs.uk/conditions/pudendal-neuralgia/,Pudendal neuralgia,Pudendal neuralgia_overview.html,,,,
NHS,Pulmonary embolism,https://www.nhs.uk/conditions/pulmonary-embolism/,Pulmonary embolism,Pulmonary embolism_overview.html,,,,
NHS,"Pulmonary fibrosis, see Idiopathic pulmonary fibrosis",https://www.nhs.uk/conditions/idiopathic-pulmonary-fibrosis/,Idiopathic pulmonary fibrosis,"Pulmonary fibrosis, see Idiopathic pulmonary fibrosis_overview.html","Pulmonary fibrosis, see Idiopathic pulmonary fibrosis_treatment.html",https://www.nhs.uk/conditions/idiopathic-pulmonary-fibrosis/treatment/,,
NHS,Pulmonary hypertension,https://www.nhs.uk/conditions/pulmonary-hypertension/,Pulmonary hypertension,Pulmonary hypertension_overview.html,Pulmonary hypertension_treatment.html,https://www.nhs.uk/conditions/pulmonary-hypertension/treatment/,,
NHS,Pyoderma gangrenosum,https://www.nhs.uk/conditions/pyoderma-gangrenosum/,Pyoderma gangrenosum,Pyoderma gangrenosum_overview.html,,,,
NHS,Q fever,https://www.nhs.uk/conditions/q-fever/,Q fever,Q fever_overview.html,,,,
NHS,"Quinsy, see Tonsillitis",https://www.nhs.uk/conditions/tonsillitis/,Tonsillitis,"Quinsy, see Tonsillitis_overview.html",,,,
NHS,Rabies,https://www.nhs.uk/conditions/rabies/,Rabies,Rabies_overview.html,,,,
NHS,Radiotherapy,https://www.nhs.uk/conditions/radiotherapy/,Radiotherapy,Radiotherapy_overview.html,,,,
NHS,Rashes in babies and children,https://www.nhs.uk/conditions/rashes-babies-and-children/,Rashes in babies and children,Rashes in babies and children_overview.html,,,,
NHS,Raynaud's,https://www.nhs.uk/conditions/raynauds/,Raynaud's,Raynaud's_overview.html,,,,
NHS,Reactive arthritis,https://www.nhs.uk/conditions/reactive-arthritis/,Reactive arthritis,Reactive arthritis_overview.html,Reactive arthritis_treatment.html,https://www.nhs.uk/conditions/reactive-arthritis/treatment/,,
NHS,"Rectal bleeding, see Bleeding from the bottom (rectal bleeding)",https://www.nhs.uk/conditions/bleeding-from-the-bottom-rectal-bleeding/,Bleeding from the bottom (rectal bleeding),"Rectal bleeding, see Bleeding from the bottom (rectal bleeding)_overview.html",,,,
NHS,"Rectal cancer, see Bowel cancer",https://www.nhs.uk/conditions/bowel-cancer/,Bowel cancer,"Rectal cancer, see Bowel cancer_overview.html","Rectal cancer, see Bowel cancer_treatment.html",https://www.nhs.uk/conditions/bowel-cancer/treatment/,,
NHS,Rectal examination,https://www.nhs.uk/conditions/rectal-examination/,Rectal examination,Rectal examination_overview.html,,,,
NHS,Red blood cell count,https://www.nhs.uk/conditions/red-blood-count/,Red blood cell count,Red blood cell count_overview.html,,,,
NHS,Red eye,https://www.nhs.uk/conditions/red-eye/,Red eye,Red eye_overview.html,,,,
NHS,Reflux in babies,https://www.nhs.uk/conditions/reflux-in-babies/,Reflux in babies,Reflux in babies_overview.html,,,,
NHS,Repetitive strain injury (RSI),https://www.nhs.uk/conditions/repetitive-strain-injury-rsi/,Repetitive strain injury (RSI),Repetitive strain injury (RSI)_overview.html,Repetitive strain injury (RSI)_treatment.html,https://www.nhs.uk/conditions/repetitive-strain-injury-rsi/treatment/,,
NHS,Respiratory tract infections (RTIs),https://www.nhs.uk/conditions/respiratory-tract-infection/,Respiratory tract infections (RTIs),Respiratory tract infections (RTIs)_overview.html,,,,
NHS,Restless legs syndrome,https://www.nhs.uk/conditions/restless-legs-syndrome/,Restless legs syndrome,Restless legs syndrome_overview.html,Restless legs syndrome_treatment.html,https://www.nhs.uk/conditions/restless-legs-syndrome/treatment/,,
NHS,Restricted growth (dwarfism),https://www.nhs.uk/conditions/restricted-growth/,Restricted growth (dwarfism),Restricted growth (dwarfism)_overview.html,Restricted growth (dwarfism)_treatment.html,https://www.nhs.uk/conditions/restricted-growth/treatment/,,
NHS,"Retinal detachment, see Detached retina (retinal detachment)",https://www.nhs.uk/conditions/detached-retina-retinal-detachment/,Detached retina (retinal detachment),"Retinal detachment, see Detached retina (retinal detachment)_overview.html",,,,
NHS,Retinal migraine,https://www.nhs.uk/conditions/retinal-migraine/,Retinal migraine,Retinal migraine_overview.html,,,,
NHS,Retinoblastoma (eye cancer in children),https://www.nhs.uk/conditions/retinoblastoma/,Retinoblastoma (eye cancer in children),Retinoblastoma (eye cancer in children)_overview.html,,,,
NHS,Rett syndrome,https://www.nhs.uk/conditions/rett-syndrome/,Rett syndrome,Rett syndrome_overview.html,,,,
NHS,Reye's syndrome,https://www.nhs.uk/conditions/reyes-syndrome/,Reye's syndrome,Reye's syndrome_overview.html,,,,
NHS,Rhesus disease,https://www.nhs.uk/conditions/rhesus-disease/,Rhesus disease,Rhesus disease_overview.html,Rhesus disease_treatment.html,https://www.nhs.uk/conditions/rhesus-disease/treatment/,,
NHS,Rheumatic fever,https://www.nhs.uk/conditions/rheumatic-fever/,Rheumatic fever,Rheumatic fever_overview.html,,,,
NHS,Rheumatoid arthritis,https://www.nhs.uk/conditions/rheumatoid-arthritis/,Rheumatoid arthritis,Rheumatoid arthritis_overview.html,Rheumatoid arthritis_treatment.html,https://www.nhs.uk/conditions/rheumatoid-arthritis/treatment/,,
NHS,"Rhinitis (allergic), see Allergic rhinitis",https://www.nhs.uk/conditions/allergic-rhinitis/,Allergic rhinitis,"Rhinitis (allergic), see Allergic rhinitis_overview.html","Rhinitis (allergic), see Allergic rhinitis_treatment.html",https://www.nhs.uk/conditions/allergic-rhinitis/treatment/,,
NHS,Rickets and osteomalacia,https://www.nhs.uk/conditions/rickets-and-osteomalacia/,Rickets and osteomalacia,Rickets and osteomalacia_overview.html,Rickets and osteomalacia_treatment.html,https://www.nhs.uk/conditions/rickets-and-osteomalacia/treatment/,,
NHS,Ringworm,https://www.nhs.uk/conditions/ringworm/,Ringworm,Ringworm_overview.html,,,,
NHS,Root canal treatment,https://www.nhs.uk/conditions/root-canal-treatment/,Root canal treatment,Root canal treatment_overview.html,,,,
NHS,Rosacea,https://www.nhs.uk/conditions/rosacea/,Rosacea,Rosacea_overview.html,,,,
NHS,Roseola,https://www.nhs.uk/conditions/roseola/,Roseola,Roseola_overview.html,,,,
NHS,"Roundworm, see Worms in humans",https://www.nhs.uk/conditions/worms-in-humans/,Worms in humans,"Roundworm, see Worms in humans_overview.html",,,,
NHS,Rubella (german measles),https://www.nhs.uk/conditions/rubella/,Rubella (german measles),Rubella (german measles)_overview.html,,,,
NHS,Salivary gland stones,https://www.nhs.uk/conditions/salivary-gland-stones/,Salivary gland stones,Salivary gland stones_overview.html,,,,
NHS,Sarcoidosis,https://www.nhs.uk/conditions/sarcoidosis/,Sarcoidosis,Sarcoidosis_overview.html,,,,
NHS,SARS (severe acute respiratory syndrome),https://www.nhs.uk/conditions/sars/,SARS (severe acute respiratory syndrome),SARS (severe acute respiratory syndrome)_overview.html,,,,
NHS,Scabies,https://www.nhs.uk/conditions/scabies/,Scabies,Scabies_overview.html,,,,
NHS,Scarlet fever,https://www.nhs.uk/conditions/scarlet-fever/,Scarlet fever,Scarlet fever_overview.html,,,,
NHS,Scars,https://www.nhs.uk/conditions/scars/,Scars,Scars_overview.html,Scars_treatment.html,https://www.nhs.uk/conditions/scars/treatment/,,
NHS,Schistosomiasis (bilharzia),https://www.nhs.uk/conditions/schistosomiasis/,Schistosomiasis (bilharzia),Schistosomiasis (bilharzia)_overview.html,,,,
NHS,Schizophrenia,https://www.nhs.uk/conditions/schizophrenia/,Overview - Schizophrenia,Schizophrenia_overview.html,,,,
NHS,Sciatica,https://www.nhs.uk/conditions/sciatica/,Sciatica,Sciatica_overview.html,,,,
NHS,Scleroderma,https://www.nhs.uk/conditions/scleroderma/,Scleroderma,Scleroderma_overview.html,,,,
NHS,Scoliosis,https://www.nhs.uk/conditions/scoliosis/,Scoliosis,Scoliosis_overview.html,,,,
NHS,Scurvy,https://www.nhs.uk/conditions/scurvy/,Scurvy,Scurvy_overview.html,,,,
NHS,Seasonal affective disorder (SAD),https://www.nhs.uk/conditions/seasonal-affective-disorder-sad/,Overview - Seasonal affective disorder (SAD),Seasonal affective disorder (SAD)_overview.html,,,,
NHS,"Seizures (children with fever), see Febrile seizures",https://www.nhs.uk/conditions/febrile-seizures/,Febrile seizures,"Seizures (children with fever), see Febrile seizures_overview.html",,,,
NHS,"Seizures (fits), see What to do if someone has a seizure (fit)",https://www.nhs.uk/conditions/what-to-do-if-someone-has-a-seizure-fit/,What to do if someone has a seizure (fit),"Seizures (fits), see What to do if someone has a seizure (fit)_overview.html",,,,
NHS,Selective mutism,https://www.nhs.uk/conditions/selective-mutism/,Selective mutism,Selective mutism_overview.html,,,,
NHS,Selective serotonin reuptake inhibitors (SSRIs),https://www.nhs.uk/conditions/ssri-antidepressants/,Overview - Selective serotonin reuptake inhibitors (SSRIs),Selective serotonin reuptake inhibitors (SSRIs)_overview.html,,,,
NHS,Self-harm,https://www.nhs.uk/conditions/self-harm/,Where to get help for self-harm,Self-harm_overview.html,,,,
NHS,"Sense of smell (lost/changed), see Lost or changed sense of smell",https://www.nhs.uk/conditions/lost-or-changed-sense-smell/,Lost or changed sense of smell,"Sense of smell (lostchanged), see Lost or changed sense of smell_overview.html",,,,
NHS,Sepsis,https://www.nhs.uk/conditions/sepsis/,Sepsis,Sepsis_overview.html,,,,
NHS,Septic arthritis,https://www.nhs.uk/conditions/septic-arthritis/,Septic arthritis,Septic arthritis_overview.html,,,,
NHS,Severe head injury,https://www.nhs.uk/conditions/severe-head-injury/,Head injury and concussion,Severe head injury_overview.html,,,,
NHS,Sexually transmitted infections (STIs),https://www.nhs.uk/conditions/sexually-transmitted-infections-stis/,Sexually transmitted infections (STIs),Sexually transmitted infections (STIs)_overview.html,,,,
NHS,"Shaking, see Tremor or shaking hands",https://www.nhs.uk/conditions/tremor-or-shaking-hands/,Tremor or shaking hands,"Shaking, see Tremor or shaking hands_overview.html",,,,
NHS,"Shin pain (shin splints), see Shin splints",https://www.nhs.uk/conditions/shin-splints/,Shin splints,"Shin pain (shin splints), see Shin splints_overview.html",,,,
NHS,Shin splints,https://www.nhs.uk/conditions/shin-splints/,Shin splints,Shin splints_overview.html,,,,
NHS,Shingles,https://www.nhs.uk/conditions/shingles/,Shingles,Shingles_overview.html,,,,
NHS,Short-sightedness (myopia),https://www.nhs.uk/conditions/short-sightedness/,Short-sightedness (myopia),Short-sightedness (myopia)_overview.html,Short-sightedness (myopia)_treatment.html,https://www.nhs.uk/conditions/short-sightedness/treatment/,,
NHS,Shortness of breath,https://www.nhs.uk/conditions/shortness-of-breath/,Shortness of breath,Shortness of breath_overview.html,,,,
NHS,Shoulder impingement,https://www.nhs.uk/conditions/shoulder-impingement-syndrome/,Shoulder impingement,Shoulder impingement_overview.html,,,,
NHS,Shoulder pain,https://www.nhs.uk/conditions/shoulder-pain/,Shoulder pain,Shoulder pain_overview.html,,,,
NHS,Sick building syndrome,https://www.nhs.uk/conditions/sick-building-syndrome/,Sick building syndrome,Sick building syndrome_overview.html,,,,
NHS,Sickle cell disease,https://www.nhs.uk/conditions/sickle-cell-disease/,Sickle cell disease,Sickle cell disease_overview.html,Sickle cell disease_treatment.html,https://www.nhs.uk/conditions/sickle-cell-disease/treatment/,,
NHS,Silicosis,https://www.nhs.uk/conditions/silicosis/,Silicosis,Silicosis_overview.html,,,,
NHS,"Sinus cancer, see Nasal and sinus cancer",https://www.nhs.uk/conditions/nasal-and-sinus-cancer/,Nasal and sinus cancer,"Sinus cancer, see Nasal and sinus cancer_overview.html",,,,
NHS,"Sinusitis, see Sinusitis (sinus infection)",https://www.nhs.uk/conditions/sinusitis-sinus-infection/,Sinusitis (sinus infection),"Sinusitis, see Sinusitis (sinus infection)_overview.html",,,,
NHS,Sinusitis (sinus infection),https://www.nhs.uk/conditions/sinusitis-sinus-infection/,Sinusitis (sinus infection),Sinusitis (sinus infection)_overview.html,,,,
NHS,Sjögren's syndrome,https://www.nhs.uk/conditions/sjogrens-syndrome/,Sjögren's syndrome,Sjögren's syndrome_overview.html,Sjögren's syndrome_treatment.html,https://www.nhs.uk/conditions/sjogrens-syndrome/treatment/,,
NHS,Skin cancer (melanoma),https://www.nhs.uk/conditions/melanoma-skin-cancer/,Skin cancer (melanoma),Skin cancer (melanoma)_overview.html,Skin cancer (melanoma)_treatment.html,https://www.nhs.uk/conditions/melanoma-skin-cancer/treatment/,,
NHS,Skin cancer (non-melanoma),https://www.nhs.uk/conditions/non-melanoma-skin-cancer/,Skin cancer (non-melanoma),Skin cancer (non-melanoma)_overview.html,Skin cancer (non-melanoma)_treatment.html,https://www.nhs.uk/conditions/non-melanoma-skin-cancer/treatment/,,
NHS,Skin cyst,https://www.nhs.uk/conditions/skin-cyst/,Skin cyst,Skin cyst_overview.html,,,,
NHS,Skin picking disorder,https://www.nhs.uk/conditions/skin-picking-disorder/,Skin picking disorder,Skin picking disorder_overview.html,,,,
NHS,Skin tags,https://www.nhs.uk/conditions/skin-tags/,Skin tags,Skin tags_overview.html,,,,
NHS,Slapped cheek syndrome,https://www.nhs.uk/conditions/slapped-cheek-syndrome/,Slapped cheek syndrome,Slapped cheek syndrome_overview.html,,,,
NHS,Sleep apnoea,https://www.nhs.uk/conditions/sleep-apnoea/,Sleep apnoea,Sleep apnoea_overview.html,,,,
NHS,Sleep paralysis,https://www.nhs.uk/conditions/sleep-paralysis/,Sleep paralysis,Sleep paralysis_overview.html,,,,
NHS,Sleepwalking,https://www.nhs.uk/conditions/sleepwalking/,Sleepwalking,Sleepwalking_overview.html,,,,
NHS,Slipped disc,https://www.nhs.uk/conditions/slipped-disc/,Slipped disc,Slipped disc_overview.html,,,,
NHS,Small bowel transplant,https://www.nhs.uk/conditions/small-bowel-transplant/,Small bowel transplant,Small bowel transplant_overview.html,,,,
NHS,"Smear test, see Cervical screening",https://www.nhs.uk/conditions/cervical-screening/,Cervical screening,"Smear test, see Cervical screening_overview.html",,,,
NHS,Smelly urine,https://www.nhs.uk/conditions/smelly-urine/,Smelly urine,Smelly urine_overview.html,,,,
NHS,"Smoking (treatments to stop), see Stop smoking treatments",https://www.nhs.uk/conditions/stop-smoking-treatments/,Stop smoking treatments,"Smoking (treatments to stop), see Stop smoking treatments_overview.html",,,,
NHS,Snake bites,https://www.nhs.uk/conditions/snake-bites/,Snake bites,Snake bites_overview.html,,,,
NHS,Snoring,https://www.nhs.uk/conditions/snoring/,Snoring,Snoring_overview.html,,,,
NHS,Social anxiety (social phobia),https://www.nhs.uk/conditions/social-anxiety/,Social anxiety (social phobia),Social anxiety (social phobia)_overview.html,,,,
NHS,Social care and support guide,https://www.nhs.uk/conditions/social-care-and-support-guide/,Additional links to review,Social care and support guide_overview.html,,,,
NHS,Soft tissue sarcomas,https://www.nhs.uk/conditions/soft-tissue-sarcoma/,Soft tissue sarcomas,Soft tissue sarcomas_overview.html,,,,
NHS,Soiling (child pooing their pants),https://www.nhs.uk/conditions/soiling-child-pooing-their-pants/,Soiling (child pooing their pants),Soiling (child pooing their pants)_overview.html,,,,
NHS,"Solar keratoses, see Actinic keratoses (solar keratoses)",https://www.nhs.uk/conditions/actinic-keratoses/,Actinic keratoses (solar keratoses),"Solar keratoses, see Actinic keratoses (solar keratoses)_overview.html",,,,
NHS,"Sore lips, see Sore or dry lips",https://www.nhs.uk/conditions/sore-or-dry-lips/,Sore or dry lips,"Sore lips, see Sore or dry lips_overview.html",,,,
NHS,Sore or white tongue,https://www.nhs.uk/conditions/sore-or-white-tongue/,Sore or white tongue,Sore or white tongue_overview.html,,,,
NHS,Sore throat,https://www.nhs.uk/conditions/sore-throat/,Sore throat,Sore throat_overview.html,,,,
NHS,"Sperm count (low), see Low sperm count",https://www.nhs.uk/conditions/low-sperm-count/,Low sperm count,"Sperm count (low), see Low sperm count_overview.html",,,,
NHS,Spina bifida,https://www.nhs.uk/conditions/spina-bifida/,Spina bifida,Spina bifida_overview.html,Spina bifida_treatment.html,https://www.nhs.uk/conditions/spina-bifida/treatment/,,
NHS,Spinal muscular atrophy,https://www.nhs.uk/conditions/spinal-muscular-atrophy-sma/,Spinal muscular atrophy,Spinal muscular atrophy_overview.html,Spinal muscular atrophy_treatment.html,https://www.nhs.uk/conditions/spinal-muscular-atrophy-sma/treatment/,,
NHS,Spirometry,https://www.nhs.uk/conditions/spirometry/,Spirometry,Spirometry_overview.html,,,,
NHS,Spleen problems and spleen removal,https://www.nhs.uk/conditions/spleen-problems-and-spleen-removal/,Spleen problems and spleen removal,Spleen problems and spleen removal_overview.html,,,,
NHS,Spondylolisthesis,https://www.nhs.uk/conditions/spondylolisthesis/,Spondylolisthesis,Spondylolisthesis_overview.html,,,,
NHS,Sports injuries,https://www.nhs.uk/conditions/sports-injuries/,Sports injuries,Sports injuries_overview.html,Sports injuries_treatment.html,https://www.nhs.uk/conditions/sports-injuries/treatment/,,
NHS,Sprains and strains,https://www.nhs.uk/conditions/sprains-and-strains/,Sprains and strains,Sprains and strains_overview.html,,,,
NHS,"Squamous cell carcinoma, see Skin cancer (non-melanoma)",https://www.nhs.uk/conditions/non-melanoma-skin-cancer/,Skin cancer (non-melanoma),"Squamous cell carcinoma, see Skin cancer (non-melanoma)_overview.html","Squamous cell carcinoma, see Skin cancer (non-melanoma)_treatment.html",https://www.nhs.uk/conditions/non-melanoma-skin-cancer/treatment/,,
NHS,Squint,https://www.nhs.uk/conditions/squint/,Squint,Squint_overview.html,,,,
NHS,Stammering,https://www.nhs.uk/conditions/stammering/,Stammering,Stammering_overview.html,Stammering_treatment.html,https://www.nhs.uk/conditions/stammering/treatment/,,
NHS,Staph infection,https://www.nhs.uk/conditions/staphylococcal-infections/,Staph infection,Staph infection_overview.html,,,,
NHS,Statins,https://www.nhs.uk/conditions/statins/,Statins,Statins_overview.html,,,,
NHS,Stem cell and bone marrow transplants,https://www.nhs.uk/conditions/stem-cell-transplant/,Stem cell and bone marrow transplants,Stem cell and bone marrow transplants_overview.html,,,,
NHS,"Stent insertion, see Coronary angioplasty and stent insertion",https://www.nhs.uk/conditions/coronary-angioplasty/,Coronary angioplasty and stent insertion,"Stent insertion, see Coronary angioplasty and stent insertion_overview.html",,"Stent insertion, see Coronary angioplasty and stent insertion_recovery.html",https://www.nhs.uk/conditions/coronary-angioplasty/recovery/,
NHS,"Steroid cream, see Topical corticosteroids",https://www.nhs.uk/conditions/topical-steroids/,Topical corticosteroids,"Steroid cream, see Topical corticosteroids_overview.html",,,,
NHS,Steroid inhalers,https://www.nhs.uk/conditions/steroid-inhalers/,Steroid inhalers,Steroid inhalers_overview.html,,,,
NHS,Steroid injections,https://www.nhs.uk/conditions/steroid-injections/,Steroid injections,Steroid injections_overview.html,,,,
NHS,"Steroid misuse, see Anabolic steroid misuse",https://www.nhs.uk/conditions/anabolic-steroid-misuse/,Anabolic steroid misuse,"Steroid misuse, see Anabolic steroid misuse_overview.html",,,,
NHS,Steroid nasal sprays,https://www.nhs.uk/conditions/steroid-nasal-sprays/,Steroid nasal sprays,Steroid nasal sprays_overview.html,,,,
NHS,Steroid tablets,https://www.nhs.uk/conditions/steroid-tablets/,Steroid tablets,Steroid tablets_overview.html,,,,
NHS,Steroids,https://www.nhs.uk/conditions/steroids/,Steroids,Steroids_overview.html,,,,
NHS,Stevens-Johnson syndrome,https://www.nhs.uk/conditions/stevens-johnson-syndrome/,Stevens-Johnson syndrome,Stevens-Johnson syndrome_overview.html,,,,
NHS,Stillbirth,https://www.nhs.uk/conditions/stillbirth/,Stillbirth,Stillbirth_overview.html,,,,
NHS,"Sting or bite (insect), see Insect bites and stings",https://www.nhs.uk/conditions/insect-bites-and-stings/,Insect bites and stings,"Sting or bite (insect), see Insect bites and stings_overview.html","Sting or bite (insect), see Insect bites and stings_treatment.html",https://www.nhs.uk/conditions/insect-bites-and-stings/treatment/,,
NHS,Stomach ache,https://www.nhs.uk/conditions/stomach-ache/,Stomach ache,Stomach ache_overview.html,,,,
NHS,"Stomach bug, see Diarrhoea and vomiting",https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Diarrhoea and vomiting,"Stomach bug, see Diarrhoea and vomiting_overview.html",,,,
NHS,Stomach cancer,https://www.nhs.uk/conditions/stomach-cancer/,Stomach cancer,Stomach cancer_overview.html,Stomach cancer_treatment.html,https://www.nhs.uk/conditions/stomach-cancer/treatment/,,
NHS,Stomach ulcer,https://www.nhs.uk/conditions/stomach-ulcer/,Stomach ulcer,Stomach ulcer_overview.html,Stomach ulcer_treatment.html,https://www.nhs.uk/conditions/stomach-ulcer/treatment/,,
NHS,Stop smoking treatments,https://www.nhs.uk/conditions/stop-smoking-treatments/,Stop smoking treatments,Stop smoking treatments_overview.html,,,,
NHS,Stopped or missed periods,https://www.nhs.uk/conditions/stopped-or-missed-periods/,Stopped or missed periods,Stopped or missed periods_overview.html,,,,
NHS,Stretch marks,https://www.nhs.uk/conditions/stretch-marks/,Stretch marks,Stretch marks_overview.html,,,,
NHS,Stroke,https://www.nhs.uk/conditions/stroke/,Stroke,Stroke_overview.html,Stroke_treatment.html,https://www.nhs.uk/conditions/stroke/treatment/,Stroke_recovery.html,https://www.nhs.uk/conditions/stroke/recovery/
NHS,"Stuttering, see Stammering",https://www.nhs.uk/conditions/stammering/,Stammering,"Stuttering, see Stammering_overview.html","Stuttering, see Stammering_treatment.html",https://www.nhs.uk/conditions/stammering/treatment/,,
NHS,Stye,https://www.nhs.uk/conditions/stye/,Stye,Stye_overview.html,,,,
NHS,Subarachnoid haemorrhage,https://www.nhs.uk/conditions/subarachnoid-haemorrhage/,Subarachnoid haemorrhage,Subarachnoid haemorrhage_overview.html,Subarachnoid haemorrhage_treatment.html,https://www.nhs.uk/conditions/subarachnoid-haemorrhage/treatment/,Subarachnoid haemorrhage_recovery.html,https://www.nhs.uk/conditions/subarachnoid-haemorrhage/recovery/
NHS,Subdural haematoma,https://www.nhs.uk/conditions/subdural-haematoma/,Subdural haematoma,Subdural haematoma_overview.html,Subdural haematoma_treatment.html,https://www.nhs.uk/conditions/subdural-haematoma/treatment/,Subdural haematoma_recovery.html,https://www.nhs.uk/conditions/subdural-haematoma/recovery/
NHS,Sudden confusion (delirium),https://www.nhs.uk/conditions/confusion/,Sudden confusion (delirium),Sudden confusion (delirium)_overview.html,,,,
NHS,Sudden infant death syndrome (SIDS),https://www.nhs.uk/conditions/sudden-infant-death-syndrome-sids/,Sudden infant death syndrome (SIDS),Sudden infant death syndrome (SIDS)_overview.html,,,,
NHS,"Suicidal thoughts, see Help for suicidal thoughts",https://www.nhs.uk/conditions/suicide/,Help for suicidal thoughts,"Suicidal thoughts, see Help for suicidal thoughts_overview.html",,,,
NHS,Sunburn,https://www.nhs.uk/conditions/sunburn/,Sunburn,Sunburn_overview.html,,,,
NHS,"Superficial thrombophlebitis, see Phlebitis (superficial thrombophlebitis)",https://www.nhs.uk/conditions/phlebitis/,Phlebitis (superficial thrombophlebitis),"Superficial thrombophlebitis, see Phlebitis (superficial thrombophlebitis)_overview.html",,,,
NHS,Supraventricular tachycardia (SVT),https://www.nhs.uk/conditions/supraventricular-tachycardia-svt/,Supraventricular tachycardia (SVT),Supraventricular tachycardia (SVT)_overview.html,,,,
NHS,"Surgery (having an operation), see Having an operation (surgery)",https://www.nhs.uk/conditions/having-surgery/,Having an operation (surgery),"Surgery (having an operation), see Having an operation (surgery)_overview.html",,,,
NHS,"Swallowing pills, see Problems swallowing pills",https://www.nhs.uk/conditions/problems-swallowing-pills/,Problems swallowing pills,"Swallowing pills, see Problems swallowing pills_overview.html",,,,
NHS,"Swallowing problems, see Dysphagia (swallowing problems)",https://www.nhs.uk/conditions/swallowing-problems-dysphagia/,Dysphagia (swallowing problems),"Swallowing problems, see Dysphagia (swallowing problems)_overview.html","Swallowing problems, see Dysphagia (swallowing problems)_treatment.html",https://www.nhs.uk/conditions/swallowing-problems-dysphagia/treatment/,,
NHS,"Sweat rash, see Heat rash (prickly heat)",https://www.nhs.uk/conditions/heat-rash-prickly-heat/,Heat rash (prickly heat),"Sweat rash, see Heat rash (prickly heat)_overview.html",,,,
NHS,"Sweating (excessive), see Heat rash (prickly heat)",https://www.nhs.uk/conditions/heat-rash-prickly-heat/,Heat rash (prickly heat),"Sweating (excessive), see Heat rash (prickly heat)_overview.html",,,,
NHS,"Sweating (excessive), see Excessive sweating (hyperhidrosis)",https://www.nhs.uk/conditions/excessive-sweating-hyperhidrosis/,Excessive sweating (hyperhidrosis),"Sweating (excessive), see Excessive sweating (hyperhidrosis)_overview.html",,,,
NHS,"Sweating at night, see Night sweats",https://www.nhs.uk/conditions/night-sweats/,Night sweats,"Sweating at night, see Night sweats_overview.html",,,,
NHS,Swine flu (H1N1),https://www.nhs.uk/conditions/swine-flu/,Swine flu (H1N1),Swine flu (H1N1)_overview.html,,,,
NHS,"Swollen ankles, feet and legs (oedema)",https://www.nhs.uk/conditions/oedema/,"Swollen ankles, feet and legs (oedema)","Swollen ankles, feet and legs (oedema)_overview.html",,,,
NHS,Swollen arms and hands (oedema),https://www.nhs.uk/conditions/swollen-arms-and-hands-oedema/,Swollen arms and hands (oedema),Swollen arms and hands (oedema)_overview.html,,,,
NHS,Swollen glands,https://www.nhs.uk/conditions/swollen-glands/,Swollen glands,Swollen glands_overview.html,,,,
NHS,Syphilis,https://www.nhs.uk/conditions/syphilis/,Syphilis,Syphilis_overview.html,Syphilis_treatment.html,https://www.nhs.uk/conditions/syphilis/treatments/,,
NHS,"Tapeworm, see Worms in humans",https://www.nhs.uk/conditions/worms-in-humans/,Worms in humans,"Tapeworm, see Worms in humans_overview.html",,,,
NHS,Tay-Sachs disease,https://www.nhs.uk/conditions/tay-sachs-disease/,Tay-Sachs disease,Tay-Sachs disease_overview.html,,,,
NHS,Teeth grinding (bruxism),https://www.nhs.uk/conditions/teeth-grinding/,Teeth grinding (bruxism),Teeth grinding (bruxism)_overview.html,Teeth grinding (bruxism)_treatment.html,https://www.nhs.uk/conditions/teeth-grinding/treatment/,,
NHS,Temporal arteritis,https://www.nhs.uk/conditions/temporal-arteritis/,Temporal arteritis,Temporal arteritis_overview.html,,,,
NHS,Temporomandibular disorder (TMD),https://www.nhs.uk/conditions/temporomandibular-disorder-tmd/,Temporomandibular disorder (TMD),Temporomandibular disorder (TMD)_overview.html,,,,
NHS,Tendonitis,https://www.nhs.uk/conditions/tendonitis/,Tendonitis,Tendonitis_overview.html,,,,
NHS,Tennis elbow,https://www.nhs.uk/conditions/tennis-elbow/,Tennis elbow,Tennis elbow_overview.html,Tennis elbow_treatment.html,https://www.nhs.uk/conditions/tennis-elbow/treatment/,,
