conceptId,descendantCount,snomedConcept,snomedIdentifier,term
84744001,275.0,Repair of inguinal hernia (procedure),44558001,Repair of hernia of abdominal wall (procedure)
120205009,129.0,Repair of inguinal hernia (procedure),44558001,Inguinal region repair (procedure)
274059009,54.0,Repair of tendon of hand (procedure),367430006,Hand tendon operation (procedure)
281760001,52.0,Repair of tendon of hand (procedure),367430006,Repair of tendon of upper limb (procedure)
119657005,194.0,Repair of tendon of hand (procedure),367430006,Hand repair (procedure)
45251002,76.0,Repair of umbilical hernia (procedure),44946007,Operation on umbilicus (procedure)
238192002,114.0,Repair of umbilical hernia (procedure),44946007,Repair of ventral hernia (procedure)
123946008,61674.0,Repetitive motion disorder (disorder),788465007,Disorder by body site (disorder)
279001004,927.0,Repetitive motion disorder (disorder),788465007,Pain finding at anatomical site (finding)
301857004,62914.0,Repetitive motion disorder (disorder),788465007,Finding of body region (finding)
373673007,327.0,Repetitive motion disorder (disorder),788465007,Disorder characterized by pain (disorder)
17849001,20.0,Respiratory distress syndrome in the newborn (disorder),46775006,Respiratory condition of fetus OR newborn (disorder)
34681009,8.0,Respiratory distress syndrome in the newborn (disorder),46775006,Perinatal respiratory distress (disorder)
19829001,1148.0,Respiratory distress syndrome in the newborn (disorder),46775006,Disorder of lung (disorder)
50043002,3544.0,Respiratory tract infection (disorder),275498002,Disorder of respiratory system (disorder)
301810000,4961.0,Respiratory tract infection (disorder),275498002,Infection by site (disorder)
84991000119105,9.0,Restless legs (disorder),32914008,Sleep related movement disorder (disorder)
118937003,5776.0,Restless legs (disorder),32914008,Disorder of lower extremity (disorder)
301905003,1531.0,Retinal detachment (disorder),42059000,Lesion of eye structure (finding)
29555009,1090.0,Retinal detachment (disorder),42059000,Retinal disorder (disorder)
11131000119108,3112.0,Retinal detachment (disorder),42059000,Anomaly of eye (disorder)
312771007,1173.0,Retinal disorder (disorder),29555009,Disorder of vitreous body and/or retina (disorder)
302893000,1248.0,Retinal disorder (disorder),29555009,Choroidal and/or chorioretinal disorder (disorder)
399858007,1213.0,Retinal disorder (disorder),29555009,Retina finding (finding)
37796009,35.0,Retinal migraine (disorder),79267007,Migraine (disorder)
81308009,3219.0,Retinal migraine (disorder),79267007,Disorder of brain (disorder)
255046005,164.0,Retinoblastoma (disorder),370967009,Neuroendocrine tumor (disorder)
735916009,1.0,Retinoblastoma (disorder),370967009,Primary malignant neuroepithelial neoplasm of retina (disorder)
127576008,29.0,Retinoblastoma (morphologic abnormality),19906005,"Malignant neuroendocrine neoplasm, neural (morphologic abnormality)"
115241005,41.0,Retinoblastoma (morphologic abnormality),19906005,Neuroepitheliomatous neoplasm (morphologic abnormality)
25093002,155.0,Retinopathy co-occurrent and due to diabetes mellitus (disorder),4855003,Disorder of eye due to diabetes mellitus (disorder)
29555009,1090.0,Retinopathy co-occurrent and due to diabetes mellitus (disorder),4855003,Retinal disorder (disorder)
110359009,397.0,Rett's disorder (disorder),68618008,Intellectual disability (disorder)
78689005,74.0,Rett's disorder (disorder),68618008,Chronic brain syndrome (disorder)
35919005,48.0,Rett's disorder (disorder),68618008,Pervasive developmental disorder (disorder)
128293007,95.0,Rett's disorder (disorder),68618008,Chronic mental disorder (disorder)
230226000,378.0,Rett's disorder (disorder),68618008,System disorder of the nervous system (disorder)
472916000,63.0,Reye's syndrome (disorder),74351001,Toxic metabolic encephalopathy (disorder)
302809008,19.0,Rheumatic fever (disorder),58718002,Streptococcus pyogenes infection (disorder)
123947004,72.0,Rheumatic fever (disorder),58718002,Post-streptococcal disorder (disorder)
3723001,724.0,Rheumatoid arthritis (disorder),69896004,Arthritis (disorder)
85828009,461.0,Rheumatoid arthritis (disorder),69896004,Autoimmune disease (disorder)
126533001,36.0,Rickets (disorder),41345002,Disorder with defective osteoid mineralization (disorder)
186771002,12.0,Rocky Mountain spotted fever (disorder),186772009,Spotted fever group rickettsial disease (disorder)
3441005,61.0,Rosacea (disorder),398909004,Disorder of sebaceous gland (disorder)
51490003,26.0,Rubella (disorder),36653000,Disease caused by Rubivirus (disorder)
72366004,37.0,Rumination disorder (disorder),37941009,Eating disorder (disorder)
735856007,14.0,Rupture of Achilles tendon (disorder),429513001,Injury of Achilles tendon (disorder)
281549008,32.0,Rupture of Achilles tendon (disorder),429513001,Rupture of tendon of lower limb (disorder)
128945009,119.0,Salmonella infection (disorder),302231008,Infection caused by Enterobacteriaceae (disorder)
118292001,9991.0,Sampling of chorionic villus (procedure),303720006,Removal (procedure)
118864003,617.0,Sampling of chorionic villus (procedure),303720006,Procedure on uterus (procedure)
128139000,8382.0,Sarcoidosis (disorder),31541009,Inflammatory disorder (disorder)
363346000,4337.0,Sarcoma (disorder),424413001,Malignant neoplastic disease (disorder)
86049000,886.0,"Sarcoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",2424003,"Malignant neoplasm, primary (morphologic abnormality)"
372151005,113.0,"Sarcoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",2424003,Sarcoma - category (morphologic abnormality)
64572001,78213.0,Scar (disorder),275322007,Disease (disorder)
280115004,171.0,Scar (morphologic abnormality),12402003,Acquired body structure (body structure)
107682006,123.0,Scar (morphologic abnormality),12402003,Fibrosis AND/OR repair abnormality (morphologic abnormality)
43591003,72.0,Scarlet fever (disorder),30242009,Exanthematous infectious disease (disorder)
302809008,19.0,Scarlet fever (disorder),30242009,Streptococcus pyogenes infection (disorder)
371310004,18.0,Scarlet fever (disorder),30242009,Streptococcal skin disorder (disorder)
69322001,160.0,Schizoaffective disorder (disorder),68890003,Psychotic disorder (disorder)
69322001,160.0,Schizophrenia (disorder),58214004,Psychotic disorder (disorder)
16805009,11.0,Schizotypal personality disorder (disorder),31027006,Cluster A personality disorder (disorder)
52585001,21.0,Sciatica (disorder),23056005,Sciatic neuropathy (disorder)
78514002,24.0,Sciatica (disorder),23056005,Thigh pain (finding)
373673007,327.0,Sciatica (disorder),23056005,Disorder characterized by pain (disorder)
25416002,57.0,Sciatica (disorder),23056005,Peripheral neuralgia (finding)
53619000,8129.0,Sclerosing mesenteritis (disorder),1092381000119100,Disorder of digestive system (disorder)
239953001,10765.0,Sclerosing mesenteritis (disorder),1092381000119100,Soft tissue lesion (disorder)
66579008,373.0,Sclerosing mesenteritis (disorder),1092381000119100,Disorder of peritoneum (disorder)
928000,11280.0,Scoliosis deformity of spine (disorder),298382003,Disorder of musculoskeletal system (disorder)
699699005,1370.0,Scoliosis deformity of spine (disorder),298382003,Disorder of vertebral column (disorder)
64217002,79.0,Scoliosis deformity of spine (disorder),298382003,Curvature of spine (disorder)
15886004,19.0,Screening for malignant neoplasm of breast (procedure),268547008,Screening for cancer (procedure)
191616006,31.0,Seasonal affective disorder (disorder),247803002,Recurrent depression (disorder)
128462008,771.0,Secondary malignant neoplasm of bone (disorder),94222008,Secondary malignant neoplastic disease (disorder)
428281000,256.0,Secondary malignant neoplasm of bone (disorder),94222008,Malignant neoplasm of bone (disorder)
94243009,21.0,Secondary malignant neoplasm of brain (disorder),94225005,Secondary malignant neoplasm of central nervous system (disorder)
428061005,98.0,Secondary malignant neoplasm of brain (disorder),94225005,Malignant neoplasm of brain (disorder)
94326009,147.0,Secondary malignant neoplasm of brain (disorder),94225005,Secondary malignant neoplasm of head (disorder)
299718000,3404.0,Seizure (finding),91175000,Finding of brain (finding)
313287004,428.0,Seizure (finding),91175000,Seizure related finding (finding)
80098002,3.0,Senile dementia of the Lewy body type (disorder),312991009,Diffuse Lewy body disease (disorder)
15662003,17.0,Senile dementia of the Lewy body type (disorder),312991009,Senile dementia (disorder)
414029004,1721.0,Sepsis (disorder),91302008,Disorder of immune function (disorder)
238147009,160.0,Sepsis (disorder),91302008,Organ dysfunction syndrome (disorder)
734548005,14.0,Serotonin reuptake inhibitor (disposition),763216009,Cellular transport inhibitor (disposition)
186747009,16.0,Severe acute respiratory syndrome (disorder),398447004,Coronavirus infection (disorder)
312133006,111.0,Severe acute respiratory syndrome (disorder),398447004,Viral respiratory infection (disorder)
84101006,147.0,Severe acute respiratory syndrome-related coronavirus (organism),415360003,Human coronavirus (organism)
868196001,142.0,Severe acute respiratory syndrome-related coronavirus (organism),415360003,Subgenus Sarbecovirus (organism)
59572000,4.0,Sheehan's syndrome (disorder),237684005,Necrosis of pituitary (disorder)
74728003,93.0,Sheehan's syndrome (disorder),237684005,Hypopituitarism (disorder)
51742006,133.0,Sheehan's syndrome (disorder),237684005,Disorder of anterior pituitary (disorder)
266732009,44.0,Shin splint (physical object),183202003,Orthosis for lower limb (physical object)
116308004,1102.0,Shoulder pain (finding),45326000,Finding of shoulder region (finding)
102556003,81.0,Shoulder pain (finding),45326000,Pain in upper limb (finding)
313413008,134.0,Sialolithiasis (disorder),28826002,Calculus finding (finding)
300257000,110.0,Sialolithiasis (disorder),28826002,Lesion of salivary gland (finding)
10890000,179.0,Sialolithiasis (disorder),28826002,Disorder of salivary gland (disorder)
37471005,34.0,Sick building syndrome (disorder),19076009,Extrinsic allergic alveolitis (disorder)
60423000,14.0,Sick sinus syndrome (disorder),36083008,Sinus node dysfunction (disorder)
417357006,30.0,Sickle cell-hemoglobin SS disease (disorder),127040003,Sickling disorder due to hemoglobin S (disorder)
14514008,77.0,Sickle cell-hemoglobin SS disease (disorder),127040003,Anemia due to disturbance of hemoglobin synthesis (disorder)
63565007,141.0,Sickle cell-hemoglobin SS disease (disorder),127040003,Congenital anemia (disorder)
123772008,9.0,Sickle cell-hemoglobin SS disease (disorder),127040003,Homozygous hemoglobinopathy (disorder)
323666000,37.0,Sickle cell-hemoglobin SS disease (disorder),127040003,Anemia due to intrinsic red cell abnormality (disorder)
424988008,76.0,Sickle cell-hemoglobin SS disease (disorder),127040003,Anemia caused by substance (disorder)
416417002,35.0,Sickling disorder due to hemoglobin S (disorder),417357006,Hereditary hemoglobin S (disorder)
69031006,104.0,Simple mastectomy (procedure),172043006,Excision of breast tissue (procedure)
386810004,46.0,Simple phobia (disorder),54587008,Phobic disorder (disorder)
301355003,8.0,Sinus headache (finding),4969004,Pain of respiratory structure (finding)
25064002,54.0,Sinus headache (finding),4969004,Headache (finding)
271745005,201.0,Sinus headache (finding),4969004,Facial sinus finding (finding)
363176004,2127.0,Sinusitis (disorder),36971009,Inflammatory disorder of head (disorder)
7393007,178.0,Sinusitis (disorder),36971009,Disorder of nasal sinus (disorder)
129134004,322.0,Sinusitis (disorder),36971009,Inflammatory disorder of upper respiratory tract (disorder)
363170005,8100.0,Sjögren's syndrome (disorder),83901003,Inflammation of specific body structures or tissue (disorder)
85828009,461.0,Sjögren's syndrome (disorder),83901003,Autoimmune disease (disorder)
81573002,46.0,Sjögren's syndrome (disorder),83901003,Collagen disease (disorder)
39898005,195.0,Sleep apnea (disorder),73430006,Sleep disorder (disorder)
50043002,3544.0,Sleep apnea (disorder),73430006,Disorder of respiratory system (disorder)
1023001,38.0,Sleep apnea (disorder),73430006,Apnea (finding)
58690002,43.0,Sleep paralysis (disorder),277180005,Parasomnia (disorder)
58690002,43.0,Sleep terror disorder (disorder),89675003,Parasomnia (disorder)
247962006,4.0,Sleep walking disorder (disorder),80495009,Sleep automatism (disorder)
270487001,6.0,Sleep walking disorder (disorder),80495009,Non-organic sleep disorder (disorder)
271794005,16.0,Sleep-wake schedule disorder due to jet lag (disorder),724751006,Disorder of sleep-wake cycle (disorder)
414015000,18.0,Smallpox (disorder),67924001,Disease caused by Orthopoxvirus (disorder)
276239002,1042.0,Smoking cessation therapy (regime/therapy),710081004,Therapy (regime/therapy)
106051002,87.0,Snoring (finding),72863001,Finding related to respiratory sounds (finding)
365852007,106.0,Snoring (finding),72863001,Respiratory function finding (finding)
386810004,46.0,Social phobia (disorder),25501002,Phobic disorder (disorder)
300373008,152.0,Soiling (finding),276484003,Finding of defecation (finding)
402165001,4.0,Solar erythema (disorder),403194002,Acute effect of ultraviolet radiation on normal skin (disorder)
399992009,86.0,Solar erythema (disorder),403194002,Erythroderma (disorder)
402624000,18.0,Solar lentigo (disorder),72100002,Lentiginosis (disorder)
399921006,178.0,Solar lentigo (disorder),72100002,Hamartoma of skin (disorder)
238513004,56.0,Solar lentigo (disorder),72100002,Ultraviolet-induced change in normal skin (disorder)
49765009,120.0,Solar lentigo (disorder),72100002,Hyperpigmentation of skin (disorder)
54609002,13.0,Solitary rectal ulcer syndrome (disorder),716685003,Ulcer of rectum (disorder)
43077002,2.0,Spermatocele (disorder),49263001,Cyst of epididymis (disorder)
11455007,8.0,Sphingomyelin/cholesterol lipidosis (disorder),58459009,Lipoidosis (disorder)
10741005,37.0,Sphingomyelin/cholesterol lipidosis (disorder),58459009,Lipid storage disease (disorder)
85995004,1554.0,Sphingomyelin/cholesterol lipidosis (disorder),58459009,Autosomal recessive hereditary disorder (disorder)
238028008,30.0,Sphingomyelin/cholesterol lipidosis (disorder),58459009,Sphingolipidosis (disorder)
409985002,230.0,Spider bite wound (disorder),403149008,Arthropod bite wound (disorder)
253098009,97.0,Spina bifida (disorder),67531005,Neural tube defect (disorder)
74877002,326.0,Spina bifida (disorder),67531005,Congenital anomaly of spine (disorder)
8447006,1756.0,Spina bifida (disorder),67531005,Congenital anomaly of skeletal bone (disorder)
699699005,1370.0,Spina bifida (disorder),67531005,Disorder of vertebral column (disorder)
298385001,737.0,Spina bifida (disorder),67531005,Finding of vertebra (finding)
262521009,434.0,Spinal cord injury (disorder),90584004,Traumatic injury of spinal cord and/or vertebral column (disorder)
48522003,890.0,Spinal cord injury (disorder),90584004,Spinal cord disorder (disorder)
128126004,763.0,Spinal cord injury (disorder),90584004,Injury of central nervous system (disorder)
84590007,32.0,Spinal muscular atrophy (disorder),5262007,Lower motor neuron disease (disorder)
49793008,31.0,Spinal muscular atrophy (disorder),5262007,Hereditary motor neuron disease (disorder)
410730009,2270.0,Spinal stenosis (disorder),76107001,Disorder of spinal region (disorder)
23426006,63.0,Spirometry (procedure),127783003,Measurement of respiratory function (procedure)
51244008,144.0,Splenomegaly (disorder),16294009,Disorder of spleen (disorder)
714254003,32.0,Splenomegaly (disorder),16294009,Abdominal organomegaly (disorder)
699699005,1370.0,Spondylolisthesis (disorder),274152003,Disorder of vertebral column (disorder)
76069003,5789.0,Spondylolisthesis (disorder),274152003,Disorder of bone (disorder)
37782003,555.0,Sprain (morphologic abnormality),384709000,Damage (morphologic abnormality)
201943001,11.0,Sprain of acromioclavicular ligament (disorder),27182002,Traumatic arthropathy of acromioclavicular joint (disorder)
123536004,57.0,Sprain of acromioclavicular ligament (disorder),27182002,Sprain of upper extremity (disorder)
125594001,349.0,Sprain of acromioclavicular ligament (disorder),27182002,Injury of shoulder region (disorder)
735903009,16.0,Sprain of acromioclavicular ligament (disorder),27182002,Sprain of ligament of trunk (disorder)
417746004,7653.0,Sprain of ligament (disorder),398878007,Traumatic injury (disorder)
263126002,380.0,Sprain of ligament (disorder),398878007,Ligament injury (disorder)
363346000,4337.0,Squamous cell carcinoma (disorder),402815007,Malignant neoplastic disease (disorder)
400066006,30.0,Squamous cell carcinoma in situ of skin (disorder),254656002,Intraepithelial squamous cell carcinoma (disorder)
92749008,82.0,Squamous cell carcinoma in situ of skin (disorder),254656002,Carcinoma in situ of skin (disorder)
252988009,24.0,"Squamous cell carcinoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",28899001,"Malignant squamous tumor, primary (morphologic abnormality)"
182929008,53.0,Statin prophylaxis (procedure),315053001,Drug prophylaxis (procedure)
417174002,467.0,Steroid (substance),116566001,Polycyclic compound (substance)
473010000,2132.0,Stevens-Johnson syndrome (disorder),73442001,Hypersensitivity condition (finding)
768946000,8.0,Stevens-Johnson syndrome (disorder),73442001,"Stevens-Johnson syndrome, toxic epidermal necrolysis spectrum (disorder)"
105986008,582.0,Stickler syndrome (disorder),78675000,Congenital skeletal dysplasia (disorder)
232062002,7.0,Stickler syndrome (disorder),78675000,Hereditary vitreoretinopathy (disorder)
237513002,74.0,Stickler syndrome (disorder),78675000,Congenital anomaly of bone and joint (disorder)
253236002,8.0,Stickler syndrome (disorder),78675000,Congenital malformation of vitreous humor (disorder)
312225001,1650.0,Stickler syndrome (disorder),78675000,Musculoskeletal and connective tissue disorder (disorder)
363070008,1812.0,Stickler syndrome (disorder),78675000,Developmental hereditary disorder (disorder)
363212003,843.0,Stickler syndrome (disorder),78675000,Hereditary disorder of musculoskeletal system (disorder)
396275006,369.0,Stickler syndrome (disorder),78675000,Osteoarthritis (disorder)
82354003,975.0,Stickler syndrome (disorder),78675000,Multiple system malformation syndrome (disorder)
49381001,81.0,Stickler syndrome (disorder),78675000,Congenital anomaly of retina (disorder)
45030009,402.0,Strabismus (disorder),22066006,Disorder of eye movements (disorder)
312118003,59.0,Streptococcal sore throat (disorder),43878008,Bacterial upper respiratory infection (disorder)
85769006,136.0,Streptococcal sore throat (disorder),43878008,Streptococcal infectious disease (disorder)
312129004,298.0,Streptococcal sore throat (disorder),43878008,Bacterial infection of the digestive tract (disorder)
312422001,46.0,Streptococcal sore throat (disorder),43878008,Infective pharyngitis (disorder)
85769006,136.0,Streptococcus agalactiae infection (disorder),426933007,Streptococcal infectious disease (disorder)
125605004,2076.0,Stress fracture (disorder),240197007,Fracture of bone (disorder)
72704001,192.0,Stress fracture (morphologic abnormality),23382007,Fracture (morphologic abnormality)
289196009,24.0,Stuttering (finding),39423001,Finding of fluency of speech (finding)
450376009,62.0,Subarachnoid intracranial hemorrhage (disorder),21454007,Hemorrhage of intracranial meningeal space (disorder)
450362008,37.0,Subarachnoid intracranial hemorrhage (disorder),21454007,Hemorrhage into subarachnoid space of neuraxis (disorder)
21117005,7.0,Subconjunctival hemorrhage (disorder),78768009,Conjunctival hemorrhage (disorder)
450425005,23.0,Subdural intracranial hematoma (disorder),95453001,Intracranial hematoma (disorder)
449794003,14.0,Subdural intracranial hematoma (disorder),95453001,Hematoma of subdural space of neuraxis (disorder)
35486000,24.0,Subdural intracranial hematoma (disorder),95453001,Subdural intracranial hemorrhage (disorder)
64572001,78213.0,Substance abuse (disorder),66214007,Disease (disorder)
373249005,1138.0,Substance with antifungal mechanism of action (substance),373219008,Anti-infective agent (substance)
766739005,8374.0,Substance with antifungal mechanism of action (substance),373219008,Substance categorized by disposition (substance)
771382006,683.0,Substance with histamine receptor antagonist mechanism of action (substance),372806008,Substance with receptor antagonist mechanism of action (substance)
418362005,3.0,Sudden infant death syndrome (finding),51178009,Dead - sudden death (finding)
304594002,3.0,Suicidal (finding),267073005,Suicidal intent (finding)
102911000,9.0,Suicidal thoughts (finding),6471006,Thoughts of self harm (finding)
418420002,14.0,Suicide (event),44301001,Intentionally harming self (event)
419620001,117.0,Suicide (event),44301001,Death (event)
64156001,92.0,Superficial thrombophlebitis (disorder),2477008,Thrombophlebitis (disorder)
275517008,28.0,Superficial thrombophlebitis (disorder),2477008,Superficial vein thrombosis (disorder)
6285003,49.0,Supraventricular tachycardia (disorder),6456007,Tachyarrhythmia (disorder)
72654001,72.0,Supraventricular tachycardia (disorder),6456007,Supraventricular arrhythmia (disorder)
57703000,5.0,Surgical removal of third molar tooth (procedure),301067005,Extraction of permanent tooth (procedure)
65546002,3.0,Surgical removal of third molar tooth (procedure),301067005,Extraction of wisdom tooth (procedure)
297978007,85.0,Sweating (finding),415690000,Finding of sweating (finding)
428339009,353.0,Swelling of first metatarsophalangeal joint of hallux (disorder),415692008,Disorder of joint of foot (disorder)
128619003,541.0,Swelling of first metatarsophalangeal joint of hallux (disorder),415692008,Disorder of toe (disorder)
299576008,204.0,Swelling of first metatarsophalangeal joint of hallux (disorder),415692008,Finding of joint of toe (finding)
300861003,1069.0,Swelling of first metatarsophalangeal joint of hallux (disorder),415692008,Mass of musculoskeletal structure (finding)
298149009,1486.0,Swelling of first metatarsophalangeal joint of hallux (disorder),415692008,Lesion of joint (finding)
442026004,54.0,Swelling of first metatarsophalangeal joint of hallux (disorder),415692008,Mass of toe (finding)
449614009,44.0,Swollen knee (finding),248491001,Swelling of lower limb (finding)
116314006,871.0,Swollen knee (finding),248491001,Finding of knee region (finding)
372010005,447.0,Synovial sarcoma (disorder),302851001,Primary malignant neoplasm of soft tissues (disorder)
240204004,1.0,Synovial sarcoma (disorder),302851001,Synovial-like neoplasm (disorder)
424952003,29.0,Synovial sarcoma (disorder),302851001,Sarcoma of soft tissue (disorder)
443679004,287.0,Synovial sarcoma (disorder),302851001,Malignant neoplasm of skeletal system (disorder)
41116009,359.0,Syphilis (disorder),76272004,Spirochetal infection (disorder)
8098009,359.0,Syphilis (disorder),76272004,Sexually transmitted infectious disease (disorder)
299735001,2325.0,Syringomyelia (disorder),111496009,Neurological lesion (finding)
48522003,890.0,Syringomyelia (disorder),111496009,Spinal cord disorder (disorder)
36171008,137.0,Systemic lupus erythematosus glomerulonephritis syndrome (disorder),68815009,Glomerulonephritis (disorder)
295101000119105,7.0,Systemic lupus erythematosus glomerulonephritis syndrome (disorder),68815009,Nephropathy co-occurrent and due to systemic lupus erythematosus (disorder)
236498004,24.0,Systemic lupus erythematosus glomerulonephritis syndrome (disorder),68815009,Renal disorders in systemic disease (disorder)
308751000119106,8.0,Systemic lupus erythematosus glomerulonephritis syndrome (disorder),68815009,Glomerular disease due to systemic lupus erythematosus (disorder)
397007003,21.0,Systemic mast cell disease (disorder),397016004,Mast cell disorder (disorder)
56019007,148.0,Systemic mast cell disease (disorder),397016004,Systemic disease (disorder)
301113001,35.0,Tachycardia (finding),3424008,Finding of heart rate (finding)
70933002,11.0,Takayasu's disease (disorder),359789008,Aortitis (disorder)
407529009,11.0,Takayasu's disease (disorder),359789008,Primary systemic arteritis (disorder)
448742006,127.0,Takayasu's disease (disorder),359789008,Abnormality of aortic arch (disorder)
85898001,169.0,Takotsubo cardiomyopathy (disorder),441541008,Cardiomyopathy (disorder)
10989008,6.0,Talipes equinovarus (disorder),397932003,Talipes equinus (disorder)
766243008,9.0,Talipes equinovarus (disorder),397932003,Talipes varus (disorder)
398309008,41.0,Talipes planus (disorder),53226007,Talipes (disorder)
85995004,1554.0,Tay-Sachs disease (disorder),111385000,Autosomal recessive hereditary disorder (disorder)
33316007,14.0,Tay-Sachs disease (disorder),111385000,GM 2 gangliosidosis (disorder)
473449006,1230.0,Temporal arteritis (disorder),400130008,Disease of non-coronary systemic artery (disorder)
52089001,67.0,Temporal arteritis (disorder),400130008,Arteritis (disorder)
363176004,2127.0,Temporal arteritis (disorder),400130008,Inflammatory disorder of head (disorder)
230390002,44.0,Temporal lobe epilepsy (disorder),193000002,Localization-related symptomatic epilepsy (disorder)
363179006,1392.0,Tendinitis (disorder),34840004,Inflammatory disorder of musculoskeletal system (disorder)
128482007,953.0,Tendinitis (disorder),34840004,Acute inflammatory disease (disorder)
128481000,260.0,Tendinitis (disorder),34840004,Acute disease of musculoskeletal system (disorder)
68172002,578.0,Tendinitis (disorder),34840004,Disorder of tendon (disorder)
230461009,96.0,Tension-type headache (disorder),398057008,Headache disorder (disorder)
312116004,173.0,Tetanus (disorder),76902006,Bacterial infection of the nervous system (disorder)
276202003,12.0,Tetanus (disorder),76902006,Infection caused by Clostridium tetani (disorder)
14514008,77.0,Thalassemia (disorder),40108008,Anemia due to disturbance of hemoglobin synthesis (disorder)
63565007,141.0,Thalassemia (disorder),40108008,Congenital anemia (disorder)
427306008,111.0,Thalassemia (disorder),40108008,Hereditary hemoglobinopathy (disorder)
118946009,6880.0,Thoracic outlet syndrome (disorder),128210009,Disorder of thorax (disorder)
399986003,1838.0,Thoracic outlet syndrome (disorder),128210009,Disorder of body wall (disorder)
8435000,1.0,Thromboangiitis obliterans (disorder),52403007,Thromboangiitis (disorder)
762656009,846.0,Thrombocytopenic disorder (disorder),302215000,Abnormal blood cell count (finding)
442686002,922.0,Thrombocytopenic disorder (disorder),302215000,Measurement finding below reference range (finding)
22716005,192.0,Thrombocytopenic disorder (disorder),302215000,Platelet disorder (disorder)
106200001,1183.0,Thrombocytopenic disorder (disorder),302215000,Hematopoietic system finding (finding)
22716005,192.0,Thrombocytosis (disorder),6631009,Platelet disorder (disorder)
118228005,7059.0,Thrombocytosis (disorder),6631009,Functional finding (finding)
415115007,6.0,Thrombocytosis (disorder),6631009,Platelet count above reference range (finding)
362970003,527.0,Thrombophilia (disorder),234467004,Disorder of hemostatic system (disorder)
111293003,257.0,Thrombophlebitis (disorder),64156001,Venous thrombosis (disorder)
61599003,141.0,Thrombophlebitis (disorder),64156001,Phlebitis (disorder)
192759008,30.0,Thrombosis of cavernous venous sinus (disorder),89980009,Cerebral venous sinus thrombosis (disorder)
237557003,38.0,Thyroid nodule (disorder),237495005,Mass of thyroid gland (finding)
14304000,329.0,Thyroid nodule (disorder),237495005,Disorder of thyroid gland (disorder)
363171009,7814.0,Thyroiditis (disorder),82119001,Inflammation of specific body systems (disorder)
14304000,329.0,Thyroiditis (disorder),82119001,Disorder of thyroid gland (disorder)
102957003,2798.0,Tic (finding),386783003,Neurological finding (finding)
14560005,140.0,Tinea pedis (disorder),6020002,Dermal mycosis (disorder)
47382004,126.0,Tinea pedis (disorder),6020002,Dermatophytosis (disorder)
299990002,102.0,Tinea pedis (disorder),6020002,Infection of foot (disorder)
400202001,717.0,Tinea pedis (disorder),6020002,Disorder of skin of lower limb (disorder)
118230007,463.0,Tinnitus (finding),60862001,Hearing finding (finding)
247234006,1396.0,Tinnitus (finding),60862001,Ear finding (finding)
246545002,6.0,Tonic-clonic seizure (finding),54200006,Generalized seizure (finding)
23023009,85.0,Tonsillitis (disorder),90176007,Disorder of palatine tonsil (disorder)
281795003,30.0,Tonsillitis (disorder),90176007,Inflamed tonsils (finding)
363176004,2127.0,Tonsillitis (disorder),90176007,Inflammatory disorder of head (disorder)
363177008,105.0,Tonsillitis (disorder),90176007,Inflammatory disorder of immune system (disorder)
405737000,97.0,Tonsillitis (disorder),90176007,Pharyngitis (disorder)
8531006,9.0,Total visual and total hearing impairment (disorder),765178008,Complete deafness (disorder)
193699007,2.0,Total visual and total hearing impairment (disorder),765178008,Blindness - both eyes (disorder)
433147009,1.0,Total visual and total hearing impairment (disorder),765178008,Combined visual and hearing impairment (disorder)
57335002,52.0,Toxic effect of carbon monoxide (disorder),17383000,"Toxic effect of gas, fumes AND/OR vapors (disorder)"
441952005,2246.0,Toxic effect of carbon monoxide (disorder),17383000,Poisoning caused by chemical substance (disorder)
67426006,61.0,Toxic effect of ethyl alcohol (disorder),82782008,Toxic effect of alcohol (disorder)
85866007,34.0,Toxic effect of lead compound (disorder),38342005,Toxic effect of heavy metal (disorder)
76571007,36.0,Toxic shock syndrome (disorder),18504008,Septic shock (disorder)
371582002,429.0,Toxic shock syndrome (disorder),18504008,Disease caused by Gram-positive bacteria (disorder)
722549009,36.0,Toxoplasmosis (disorder),187192000,Infection caused by Toxoplasma (disorder)
270900005,28.0,Transcutaneous electrical nerve stimulation (regime/therapy),229559001,Electrical nerve stimulation procedure (procedure)
57942008,61.0,Transcutaneous electrical nerve stimulation (regime/therapy),229559001,Therapeutic electrical stimulation (regime/therapy)
48167000,10.0,Transient global amnesia (finding),230736007,Amnesia (finding)
62914000,542.0,Transient ischemic attack (disorder),266257000,Cerebrovascular disease (disorder)
128487001,341.0,Transient ischemic attack (disorder),266257000,Acute disease of cardiovascular system (disorder)
363186003,1688.0,Transplant of lung (procedure),88039007,Introduction of substance by body site (procedure)
387714009,140.0,Transplant of lung (procedure),88039007,Operation on lung (procedure)
313039003,47.0,Transplant of lung (procedure),88039007,Solid organ transplant (procedure)
120158008,73.0,Transplant of lung (procedure),88039007,Thorax transplantation (procedure)
129212008,23.0,Transplantation of heart (procedure),32413006,Grafting procedure of heart (procedure)
120158008,73.0,Transplantation of heart (procedure),32413006,Thorax transplantation (procedure)
313039003,47.0,Transplantation of heart (procedure),32413006,Solid organ transplant (procedure)
